#iteration,algo,#panel,#suggestion,distances,iteration_time,total_time,target_found,#generations,panel
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1]
15,Egreedy,1,15,12.25,0.024305105209350586,784.0352721214294,None,1,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0 1 1 0 0 1 0 0
 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 2 0
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1]
16,Egreedy,1,16,12.25,0.024595975875854492,784.0598680973053,None,3,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 2 0 1 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 1 1 0 2 0
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1]
17,Egreedy,1,17,12.5,0.03180098533630371,784.0916690826416,None,4,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 1 1 0 2 0
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1]
18,Egreedy,1,18,12.25,0.01596522331237793,784.107634305954,None,2,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0 1 0 0 2 0
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1]
19,Egreedy,1,19,12.75,0.02423548698425293,784.1318697929382,None,1,[0 2 0 0 0 0 0 0 1 1 1 2 0 0 0 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1]
20,Explanation,1,20,12.5,0.026331663131713867,784.15820145607,None,1,[0 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0
 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1]
21,Egreedy,1,21,12.25,0.009359121322631836,784.1675605773926,None,1,[0 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0
 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1]
22,Egreedy,1,22,13.5,0.06917190551757812,784.2367324829102,None,4,[0 2 0 0 0 0 0 0 1 0 1 2 0 0 0 0 2 0 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 1 0 1 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0
 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1]
23,Egreedy,1,23,12.25,0.019321680068969727,784.2560541629791,None,2,[0 2 0 0 0 0 0 1 0 0 1 2 0 0 0 0 2 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
 0 0 0 0 0 0 0 1 0 1 0 1 1 2 0 0 0 0 0 0 0 1 1]
24,Egreedy,1,24,11.5,0.02779531478881836,784.283849477768,None,3,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
 0 0 0 0 0 0 0 1 0 1 0 1 1 2 0 0 0 0 0 0 0 1 1]
25,Egreedy,1,25,11.25,0.04360699653625488,784.3274564743042,None,3,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
 0 0 0 0 0 0 0 1 0 1 0 1 1 2 0 0 0 0 0 0 0 0 1]
26,Egreedy,1,26,9.25,0.026692867279052734,784.3541493415833,None,1,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 1 2 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 2 0
 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1]
27,Egreedy,1,27,9.5,0.025534391403198242,784.3796837329865,None,1,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 2 0
 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1]
28,Egreedy,1,28,9.5,0.08465766906738281,784.4643414020538,None,7,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1]
29,Egreedy,1,29,13.0,0.021459579467773438,784.4858009815216,None,2,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 2 0 0 0 0 0 0 1 1 1
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 1 0 0 0
 1 0 0 0 1 0 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
30,Explanation,1,30,12.0,0.028044939041137695,784.5138459205627,None,1,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 1 0 0 0
 1 0 0 0 1 0 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
31,Egreedy,1,31,12.0,0.05607295036315918,784.5699188709259,None,2,[0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 1 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
32,Egreedy,1,32,13.0,0.011667966842651367,784.5815868377686,None,1,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 1 0 1 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
33,Egreedy,1,33,12.75,0.011832475662231445,784.5934193134308,None,1,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
34,Egreedy,1,34,13.0,0.011065959930419922,784.6044852733612,None,1,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
35,Egreedy,1,35,13.75,0.01102304458618164,784.6155083179474,None,1,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0
 0 0 1 0 1 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
36,Egreedy,1,36,14.25,0.03418850898742676,784.6496968269348,None,3,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 2 0 0 0 0
 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
37,Egreedy,1,37,14.25,0.03989148139953613,784.6895883083344,None,2,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 1 0 0 2 0 0 0 0
 0 0 1 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
38,Egreedy,1,38,14.0,0.05534553527832031,784.7449338436127,None,2,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 2 0 0 1 1 1 0 0 1 1 1 0 0 1 0 0 2 0 0 0 0
 0 0 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1]
39,Egreedy,1,39,11.5,0.09526467323303223,784.8401985168457,None,7,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 0 2 0 0 0 0
 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 1]
40,Explanation,1,40,10.5,0.02647709846496582,784.8666756153107,None,1,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 0 1 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 0 1 0 1]
41,Egreedy,1,41,13.0,0.09745597839355469,784.9641315937042,None,4,[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 0 0
 0 0 1 1 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1
 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1]
42,Egreedy,1,42,12.75,0.03625082969665527,785.0003824234009,None,3,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1
 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1]
43,Egreedy,1,43,12.75,0.0250091552734375,785.0253915786743,None,2,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1
 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1]
44,Egreedy,1,44,13.5,0.012316465377807617,785.0377080440521,None,1,[1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1]
45,Egreedy,1,45,14.0,0.06943535804748535,785.1071434020996,None,3,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1]
46,Egreedy,1,46,13.75,0.04066109657287598,785.1478044986725,None,2,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1]
47,Egreedy,1,47,13.5,0.012129068374633789,785.1599335670471,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1]
48,Egreedy,1,48,13.25,0.012090682983398438,785.1720242500305,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1]
49,Egreedy,1,49,13.75,0.012036561965942383,785.1840608119965,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1 0 0 0
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1]
50,Explanation,1,50,12.75,0.011315584182739258,785.1953763961792,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1 0 0 0
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1]
51,Egreedy,1,51,13.25,0.07157444953918457,785.2669508457184,None,3,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 1 0 0 0
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 2 0 0 0 0 0 0 0 0 1]
52,Egreedy,1,52,13.0,0.029504776000976562,785.2964556217194,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 2 0 0 0 0 0 0 0 0 1]
53,Egreedy,1,53,12.75,0.029402494430541992,785.3258581161499,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 1 0 0 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 2 0 0 0 0 0 0 0 0 1]
54,Egreedy,1,54,12.75,0.026243925094604492,785.3521020412445,None,2,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 2 0 0 0 0 0 0 0 0 1]
55,Egreedy,1,55,11.75,0.012966632843017578,785.3650686740875,None,1,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1]
56,Egreedy,1,56,11.0,0.05532264709472656,785.4203913211823,None,3,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1]
57,Egreedy,1,57,11.0,0.04222512245178223,785.462616443634,None,2,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1]
58,Egreedy,1,58,11.25,0.05543112754821777,785.5180475711823,None,3,[1 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 1
 1 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0 0 0 1 0 1]
